paper_id	peptide	mic_value	mic_unit	mic_target	tox_endpoint	tox_value	tox_unit	ti	note
doi__10.3390_antibiotics12010019	peptide1	3.13	uM	{"class":"bacteria","gram_status":"Gram-	HC50	100.0	uM	31.9	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics12010019	peptide2_orn	3.13	uM	{"class":"bacteria","gram_status":"Gram-	HC50	50.0	uM	16.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics12010019	peptide3_dab	3.13	uM	{"class":"bacteria","gram_status":"Gram-	HC50	25.0	uM	8.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics12010019	peptide4_arg	3.13	uM	{"class":"bacteria","gram_status":"Gram-	HC50	6.25	uM	2.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics12010019	peptide5_his	50.0	uM	{"class":"bacteria","gram_status":"Gram-	HC50	100.0	uM	2.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics12050821	TA4	2.6	uM	{"class":"bacteria","source_label":"P. a	HC50	400.0	uM	153.8	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics12050821	TA4(3,7-NMePhe)	1.2	uM	{"class":"bacteria","source_label":"P. a	HC50	400.0	uM	333.3	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics12050821	TA4(dK)	5.1	uM	{"class":"bacteria","source_label":"E. c	HC50	400.0	uM	78.4	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics12050821	C10:0-A2	1.4	uM	{"class":"bacteria","source_label":"E. c	HC50	202.9	uM	144.9	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics12050821	C10:0-A2(5-NMeLys)	2.8	uM	{"class":"bacteria","source_label":"E. c	HC50	400.0	uM	142.9	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics12050821	C10:0-A2(6-NMeLys)	0.7	uM	{"class":"bacteria","source_label":"P. a	HC50	400.0	uM	571.4	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics12050821	C10:0-A2(9-NMeLys)	0.7	uM	{"class":"bacteria","source_label":"P. a	HC50	298.5	uM	426.4	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics12050821	C10:0-A2(8-NMePhe)	2.8	uM	{"class":"bacteria","source_label":"S. a	HC50	400.0	uM	142.9	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics12050821	C10:0-A2(dK)	1.6	uM	{"class":"bacteria","source_label":"P. a	HC50	400.0	uM	250.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics12071102	Figainin 2BN	7.8	uM	{"class":"bacteria","source_label":"S. a	LC50	11.1	uM	1.4	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics12071102	Picturin 1BN	7.8	uM	{"class":"bacteria","source_label":"E. c	LC50	59.1	uM	7.6	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics12071102	Picturin 2BN	7.8	uM	{"class":"bacteria","source_label":"E. c	LC50	39.25	uM	5.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics12091404	TtAP-1	3.13	ug/mL	{"class":"bacteria","source_label":"C. d	LC50	18.0	ug/mL	5.8	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics12091404	TtAP-2	25.0	ug/mL	{"class":"bacteria","source_label":"S. a	LC50	31.0	ug/mL	1.2	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics12091404	TtAP-3	25.0	ug/mL	{"class":"bacteria","source_label":"S. a	LC50	95.0	ug/mL	3.8	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics12121708	Lycotoxin-Pa2a (Lytx-Pa2a)	1.0	uM	{"class":"bacteria","gram_status":"Gram-	maximum non-cytotoxic tested c	20.0	uM	20.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics13121213	NST-2 (1)	6.25	uM	{"class":"bacteria","gram_status":"Gram-	HC50	90.0	uM	14.4	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics13121213	RNST-2 (2)	1.56	uM	{"class":"bacteria","gram_status":"Gram-	HC50	13.8	uM	8.8	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics13121213	RSP-1 (3)	1.56	uM	{"class":"bacteria","gram_status":"Gram-	HC50	51.0	uM	32.7	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics13121213	RLFP-1 (4)	25.0	uM	{"class":"bacteria","gram_status":"Gram-	HC50	98.9	uM	4.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics13121213	RLFP-2 (5)	50.0	uM	{"class":"bacteria","gram_status":"Gram-	HC50	25.0	uM	0.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics13121213	RLFP-3 (6)	1.56	uM	{"class":"bacteria","gram_status":"Gram-	HC50	6.6	uM	4.2	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics13121213	RSP-4 (7)	12.5	uM	{"class":"bacteria","gram_status":"Gram-	HC50	100.0	uM	8.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics13121213	RLFP-4 (8)	1.56	uM	{"class":"bacteria","gram_status":"Gram-	HC50	4.5	uM	2.9	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics8040238	WT	15.2	uM	{"class":"bacteria","full_name":"Escheri	MHC	62.5	uM	4.1	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics8040238	ΔM	62.5	uM	{"class":"bacteria","full_name":"Staphyl	MHC	31.3	uM	0.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics9020066	Trematocine	2.5	uM	{"class":"bacteria","species":"Psychroba	fibroblast_cytotoxicity_observ	50.0	uM	20.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics9090625	Figainin 1	2.0	uM	{"class":"bacteria","species":"Staphyloc	HC50	10.0	uM	5.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics9100718	Ocellatin-3N	31.25	uM	{"class":"bacteria","species":"S. aureus	HC50	210.0	uM	6.7	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_antibiotics9120844	C11-Pep19-short	4.0	ug/mL	{"full_species":"Acinetobacter bohemicus	hemolysis	75.0	ug/mL	18.8	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biology11091263	VM	4.0	uM	{"class":"bacteria","gram_status":"Gram-	HC50	44.43	uM	11.1	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biology11091263	VM-3K	1.0	uM	{"class":"bacteria","gram_status":"Gram-	HC50	11.2	uM	11.2	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biology11091263	VM-3G	1.0	uM	{"class":"bacteria","gram_status":"Gram-	HC50	9.69	uM	9.7	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biology11091263	VM-3W	1.0	uM	{"class":"bacteria","gram_status":"Gram-	HC50	9.68	uM	9.7	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biology11091263	VM-3Y	2.0	uM	{"class":"bacteria","gram_status":"Gram-	HC50	211.2	uM	105.6	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom12060759	Temporin-PKE	2.0	uM	{"class":"bacteria","gram_status":"Gram-	HC50	6.58	uM	3.3	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom12060759	Temporin-PKE-2K	2.0	uM	{"class":"bacteria","gram_status":"Gram-	HC50	19.87	uM	9.9	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom12060759	Temporin-PKE-K12	4.0	uM	{"class":"bacteria","gram_status":"Gram-	HC50	122.7	uM	30.7	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom12060759	Temporin-PKE-3K	2.0	uM	{"class":"bacteria","gram_status":"Gram-	HC50	87.47	uM	43.7	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom12060759	Temporin-PKE-4K	4.0	uM	{"class":"bacteria","gram_status":"Gram-	HC50	1671.0	uM	417.8	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom12060759	Temporin-PKE-i	2.0	uM	{"class":"bacteria","gram_status":"Gram-	HC50	68.37	uM	34.2	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom12060759	Temporin-PKE-3i	32.0	uM	{"class":"bacteria","gram_status":"Gram-	HC50	64.0	uM	2.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom13010172	C14-SRR-NH2	16.0	ug/mL	{"class":"bacterium","species":"Enteroco	HC50	41.54	ug/mL	2.6	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom13010172	C14-RSR-NH2	8.0	ug/mL	{"class":"bacterium","species":"Enteroco	HC50	186.64	ug/mL	23.3	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom13010172	C14-RRS-NH2	8.0	ug/mL	{"class":"bacterium","species":"Enteroco	HC50	227.01	ug/mL	28.4	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom13010172	C16-SRR-NH2	4.0	ug/mL	{"class":"fungus","species":"Candida gla	HC50	75.46	ug/mL	18.9	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom13010172	C16-RSR-NH2	8.0	ug/mL	{"class":"bacterium","species":"Enteroco	HC50	82.21	ug/mL	10.3	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom13010172	C16-RRS-NH2	8.0	ug/mL	{"class":"bacterium","species":"Enteroco	HC50	75.95	ug/mL	9.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom13010172	C18-SRR-NH2	4.0	ug/mL	{"class":"fungus","species":"Candida gla	HC50	82.31	ug/mL	20.6	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom13010172	C18-RSR-NH2	4.0	ug/mL	{"class":"fungus","species":"Candida gla	HC50	335.12	ug/mL	83.8	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom13010172	C18-RRS-NH2	4.0	ug/mL	{"class":"fungus","species":"Candida gla	HC50	94.31	ug/mL	23.6	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom13010172	C14-S(GlcNAc)RR-NH2	32.0	ug/mL	{"class":"bacterium","species":"Enteroco	HC50	512.0	ug/mL	16.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom13010172	C14-RS(GlcNAc)R-NH2	32.0	ug/mL	{"class":"bacterium","species":"Enteroco	HC50	364.17	ug/mL	11.4	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom13010172	C14-RRS(GlcNAc)-NH2	16.0	ug/mL	{"class":"bacterium","species":"Enteroco	HC50	345.72	ug/mL	21.6	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom13010172	C16-S(GlcNAc)RR-NH2	16.0	ug/mL	{"class":"bacterium","species":"Enteroco	HC50	95.39	ug/mL	6.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom13010172	C16-RS(GlcNAc)R-NH2	16.0	ug/mL	{"class":"bacterium","species":"Enteroco	HC50	73.34	ug/mL	4.6	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom13010172	C16-RRS(GlcNAc)-NH2	8.0	ug/mL	{"class":"bacterium","species":"Enteroco	HC50	111.45	ug/mL	13.9	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom13010172	C18-S(GlcNAc)RR-NH2	4.0	ug/mL	{"class":"fungus","species":"Candida gla	HC50	77.45	ug/mL	19.4	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom13010172	C18-RS(GlcNAc)R-NH2	4.0	ug/mL	{"class":"fungus","species":"Candida gla	HC50	45.25	ug/mL	11.3	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom13010172	C18-RRS(GlcNAc)-NH2	4.0	ug/mL	{"class":"fungus","species":"Candida gla	HC50	48.04	ug/mL	12.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom13101453	CATH 1	100.0	ug/mL	{"class":"bacteria","species":"Escherich	hemolysis_rate	40.0	ug/mL	0.4	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom13101453	CATH 2	18.75	ug/mL	{"class":"bacteria","species":"Staphyloc	hemolysis_rate	40.0	ug/mL	2.1	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom13101453	MAP34-B	9.38	ug/mL	{"class":"bacteria","species":"Clostridi	hemolysis_rate	40.0	ug/mL	4.3	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom9100628	DPT9	8.0	uM	{"class":"bacteria","gram_status":"Gram-	HC50	210.0	uM	26.2	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biom9100628	K8, 23-DPT9	2.0	uM	{"class":"bacteria","gram_status":"Gram-	HC50	107.0	uM	53.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biomedicines10092071	KL6	128.0	ug/mL	{"class":"bacteria","gram_status":"Gram-	HC50	256.0	ug/mL	2.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biomedicines10092071	KL8	8.0	ug/mL	{"class":"bacteria","gram_status":"Gram-	HC50	256.0	ug/mL	32.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biomedicines10092071	KL9	2.0	ug/mL	{"class":"bacteria","gram_status":"Gram-	HC50	256.0	ug/mL	128.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biomedicines10092071	LK9	2.0	ug/mL	{"class":"bacteria","gram_status":"Gram-	HC50	145.0	ug/mL	72.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biomedicines10092071	KL10	2.0	ug/mL	{"class":"bacteria","gram_status":"Gram-	HC50	47.0	ug/mL	23.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biomedicines10092071	LK10	1.0	ug/mL	{"class":"bacteria","gram_status":"Gram-	HC50	256.0	ug/mL	256.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biomedicines10092071	KL11	1.0	ug/mL	{"class":"bacteria","gram_status":"Gram-	HC50	256.0	ug/mL	256.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biomedicines10092071	LK11	1.0	ug/mL	{"class":"bacteria","gram_status":"Gram-	HC50	3.0	ug/mL	3.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biomedicines10092071	KL12	2.0	ug/mL	{"class":"bacteria","gram_status":"Gram-	HC50	8.0	ug/mL	4.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biomedicines10092071	KL13	1.0	ug/mL	{"class":"bacteria","gram_status":"Gram-	HC50	9.0	ug/mL	9.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biomedicines10092071	LK13	4.0	ug/mL	{"class":"bacteria","gram_status":"Gram-	HC50	2.0	ug/mL	0.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biomedicines10092071	KL14	4.0	ug/mL	{"class":"bacteria","gram_status":"Gram-	HC50	1.0	ug/mL	0.2	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biomedicines10092071	KL15	2.0	ug/mL	{"class":"bacteria","gram_status":"Gram-	HC50	2.0	ug/mL	1.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biomedicines10092071	LK15	16.0	ug/mL	{"class":"bacteria","gram_status":"Gram-	HC50	1.0	ug/mL	0.1	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biomedicines10092071	KL16	8.0	ug/mL	{"class":"bacteria","gram_status":"Gram-	HC50	2.0	ug/mL	0.2	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biomedicines10092071	KL18	8.0	ug/mL	{"class":"bacteria","gram_status":"Gram-	HC50	1.0	ug/mL	0.1	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biomedicines10092071	KL20	16.0	ug/mL	{"class":"bacteria","gram_status":"Gram-	HC50	1.0	ug/mL	0.1	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biomedicines10092071	KL22	16.0	ug/mL	{"class":"bacteria","gram_status":"Gram-	HC50	1.0	ug/mL	0.1	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biomedicines10092071	KL24	8.0	ug/mL	{"class":"bacteria","gram_status":"Gram-	HC50	1.0	ug/mL	0.1	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biomedicines10092071	KL26	16.0	ug/mL	{"class":"bacteria","gram_status":"Gram-	HC50	1.0	ug/mL	0.1	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biomedicines8070185	1a	0.025	uM	{"species":"A. baumannii ATCC 19606","st	CC50	1.4	uM	56.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_biomedicines8070185	5a	0.03	uM	{"species":"A. baumannii ATCC 19606","st	CC50	6.2	uM	206.7	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms17040552	RNase3	0.15	uM	{"class":"bacteria","gram_status":"Gram-	HC50	20.0	uM	133.3	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms17040552	RNase6	0.62	uM	{"class":"bacteria","gram_status":"Gram-	HC50	20.0	uM	32.3	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms17040552	RN6(1-45)	0.62	uM	{"class":"bacteria","gram_status":"Gram-	HC50	20.0	uM	32.3	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms17070983	C-L	2.0	ug/mL	{"class":"bacteria","species":"S. aureus	HC50	221.0	ug/mL	110.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms19102951	KW-WK	4.0	uM	{"class":"bacteria","gram_status":"Gram-	MHC	256.0	uM	64.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms19102951	FP-PF	4.0	uM	{"class":"bacteria","gram_status":"Gram-	MHC	256.0	uM	64.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms19102951	FW-WF	2.0	uM	{"class":"bacteria","gram_status":"not_r	MHC	8.0	uM	4.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms19102951	KK-KK	8.0	uM	{"class":"bacteria","gram_status":"not_r	MHC	256.0	uM	32.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms19102951	LFcinB18-28	4.0	uM	{"class":"bacteria","gram_status":"not_r	MHC	256.0	uM	64.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms19123781	(HKK)1	256.0	uM	{"class":"fungus","species":"A. flavus",	hemolysis_nonactive	150.0	uM	0.6	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms19123781	(HKK)2	16.0	uM	{"class":"fungus","species":"C. gloeospo	hemolysis_nonactive	150.0	uM	9.4	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms19123781	(HKK)3	8.0	uM	{"class":"fungus","species":"C. gloeospo	hemolysis_nonactive	150.0	uM	18.8	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms19123781	(HKK)4	2.0	uM	{"class":"fungus","species":"C. gloeospo	hemolysis_nonactive	150.0	uM	75.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms19123781	(HKK)6	1.0	uM	{"class":"fungus","species":"C. gloeospo	hemolysis_nonactive	150.0	uM	150.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms19123781	(HKK)8	1.0	uM	{"class":"fungus","species":"C. gloeospo	hemolysis_nonactive	150.0	uM	150.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms20061417	KL4A6	2.0	uM	{"class":"bacteria","species":"E. coli A	MHC	256.0	uM	128.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms20061417	WV	32.0	uM	{"class":"bacteria","species":"E. coli A	MHC	256.0	uM	8.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms20061417	WI	8.0	uM	{"class":"bacteria","species":"E. coli A	MHC	256.0	uM	32.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms20061417	WF	4.0	uM	{"class":"bacteria","species":"E. coli A	MHC	256.0	uM	64.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms20061417	WW	2.0	uM	{"class":"bacteria","species":"E. coli A	MHC	256.0	uM	128.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms20061417	Melittin	0.5	uM	{"class":"bacteria","species":"S. epider	MHC	0.25	uM	0.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms20163954	HI2	16.0	uM	{"class":"bacteria","gram_status":"Gram-	MHC	128.0	uM	8.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms20163954	HW2	2.0	uM	{"class":"bacteria","gram_status":"Gram-	MHC	8.0	uM	4.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms20163954	HV2	1.0	uM	{"class":"bacteria","gram_status":"Gram-	MHC	128.0	uM	128.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms20163954	HF2	2.0	uM	{"class":"bacteria","gram_status":"Gram-	MHC	16.0	uM	8.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms20163954	PG-1	2.0	uM	{"class":"bacteria","gram_status":"Gram-	MHC	4.0	uM	2.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms20174184	TI	0.0625	uM	{"class":"bacteria","species":"Escherich	HC50	11.6	uM	185.6	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms20174184	TII	0.125	uM	{"class":"bacteria","species":"Escherich	HC50	3.7	uM	29.6	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms20174184	TIII	0.0625	uM	{"class":"bacteria","species":"Escherich	HC50	7.3	uM	116.8	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms20174184	cTI	1.0	uM	{"class":"bacteria","species":"Escherich	HC50	6.7	uM	6.7	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms20174184	cTII	1.0	uM	{"class":"bacteria","species":"Escherich	HC50	2.4	uM	2.4	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms20174184	cTIII	1.0	uM	{"class":"bacteria","species":"Escherich	HC50	7.5	uM	7.5	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms20235904	OIR1	128.0	uM	{"gram_status":"Gram-negative","raw_targ	MHC	128.0	uM	1.0	TI = median toxicity_conc / min_MIC (same unit family)
doi__10.3390_ijms20235904	OIR2	64.0	uM	{"gram_status":"Gram-negative","raw_targ	MHC	128.0	uM	2.0	TI = median toxicity_conc / min_MIC (same unit family)
