artifact	old_id	new_id
worklist	10.3390/ma19050897)	10.3390/ma19050897
worklist	10.1186/s11671-026-04467-z)	10.1186/s11671-026-04467-z
worklist	10.3389/fcimb.2026.1769865)	10.3389/fcimb.2026.1769865
worklist	10.1038/s41598-026-37480-4)	10.1038/s41598-026-37480-4
worklist	10.4014/jmb.2601.01011)	10.4014/jmb.2601.01011
worklist	10.7759/cureus.103918)	10.7759/cureus.103918
worklist	10.3390/ijms27062569)	10.3390/ijms27062569
worklist	10.1038/s41598-026-37625-5)	10.1038/s41598-026-37625-5
worklist	10.1007/s11356-026-37525-1)	10.1007/s11356-026-37525-1
worklist	10.1038/s41598-026-42384-4)	10.1038/s41598-026-42384-4
worklist	10.7759/cureus.104470)	10.7759/cureus.104470
worklist	10.1099/mic.0.001669)	10.1099/mic.0.001669
worklist	10.1038/s41598-026-39752-5)	10.1038/s41598-026-39752-5
worklist	10.1016/j.psj.2026.106708)	10.1016/j.psj.2026.106708
worklist	10.1021/acsomega.5c08705)	10.1021/acsomega.5c08705
worklist	10.3389/fcimb.2026.1757780)	10.3389/fcimb.2026.1757780
worklist	10.1248/cpb.22.1827)	10.1248/cpb.22.1827
worklist	10.7164/antibiotics.30.932)	10.7164/antibiotics.30.932
worklist	10.7164/antibiotics.32.828)	10.7164/antibiotics.32.828
worklist	10.7164/antibiotics.39.888)	10.7164/antibiotics.39.888
worklist	10.7164/antibiotics.40.437)	10.7164/antibiotics.40.437
worklist	10.7164/antibiotics.43.616)	10.7164/antibiotics.43.616
worklist	10.7164/antibiotics.43.1403)	10.7164/antibiotics.43.1403
worklist	10.7164/antibiotics.43.267)	10.7164/antibiotics.43.267
worklist	10.7164/antibiotics.45.832)	10.7164/antibiotics.45.832
worklist	10.1172/jci115880)	10.1172/jci115880
worklist	10.7164/antibiotics.46.1666)	10.7164/antibiotics.46.1666
worklist	10.7164/antibiotics.47.301)	10.7164/antibiotics.47.301
worklist	10.7164/antibiotics.48.233)	10.7164/antibiotics.48.233
worklist	10.1248/bpb.18.457)	10.1248/bpb.18.457
worklist	10.7164/antibiotics.48.433)	10.7164/antibiotics.48.433
worklist	10.7164/antibiotics.49.129)	10.7164/antibiotics.49.129
worklist	10.1172/jci2410)	10.1172/jci2410
worklist	10.3389/fmicb.2020.00537)	10.3389/fmicb.2020.00537
worklist	10.1186/1743-422x-2-49)	10.1186/1743-422x-2-49
worklist	10.1186/1475-2867-5-21)	10.1186/1475-2867-5-21
worklist	10.1128/aem.02940-05)	10.1128/aem.02940-05
worklist	10.1371/journal.pone.0000201)	10.1371/journal.pone.0000201
worklist	10.1186/1476-0711-6-14)	10.1186/1476-0711-6-14
worklist	10.1186/1471-2229-8-75)	10.1186/1471-2229-8-75
worklist	10.1186/1742-4690-5-70)	10.1186/1742-4690-5-70
worklist	10.3858/emm.2008.40.4.370)	10.3858/emm.2008.40.4.370
worklist	10.1371/journal.pone.0003217)	10.1371/journal.pone.0003217
worklist	10.1371/journal.pone.0007191)	10.1371/journal.pone.0007191
worklist	10.1186/1471-2180-9-187)	10.1186/1471-2180-9-187
worklist	10.1371/journal.ppat.1000509)	10.1371/journal.ppat.1000509
worklist	10.1371/journal.pone.0075582)	10.1371/journal.pone.0075582
worklist	10.1186/1743-422x-6-187)	10.1186/1743-422x-6-187
worklist	10.1371/journal.pntd.0000721)	10.1371/journal.pntd.0000721
worklist	10.1371/journal.pone.0012684)	10.1371/journal.pone.0012684
worklist	10.1371/journal.ppat.1000857)	10.1371/journal.ppat.1000857
worklist	10.1371/journal.pone.0009505)	10.1371/journal.pone.0009505
worklist	10.1186/1471-2164-11-187)	10.1186/1471-2164-11-187
worklist	10.1371/journal.pone.0023417)	10.1371/journal.pone.0023417
worklist	10.1186/1756-3305-4-63)	10.1186/1756-3305-4-63
worklist	10.1186/1756-0500-4-459)	10.1186/1756-0500-4-459
worklist	10.1371/journal.pone.0018756)	10.1371/journal.pone.0018756
worklist	10.1371/journal.pntd.0001141)	10.1371/journal.pntd.0001141
worklist	10.1371/journal.pone.0016400)	10.1371/journal.pone.0016400
worklist	10.1186/1743-422x-8-76)	10.1186/1743-422x-8-76
worklist	10.1371/journal.ppat.1002331)	10.1371/journal.ppat.1002331
worklist	10.1371/journal.pone.0018550)	10.1371/journal.pone.0018550
worklist	10.1186/1476-0711-10-11)	10.1186/1476-0711-10-11
worklist	10.1371/journal.pone.0024030)	10.1371/journal.pone.0024030
worklist	10.1371/journal.pone.0048721)	10.1371/journal.pone.0048721
worklist	10.3762/bjoc.8.200)	10.3762/bjoc.8.200
worklist	10.3389/fmicb.2012.00324)	10.3389/fmicb.2012.00324
worklist	10.1186/2191-0855-2-67)	10.1186/2191-0855-2-67
worklist	10.1371/journal.pone.0045848)	10.1371/journal.pone.0045848
worklist	10.1371/journal.pone.0040135)	10.1371/journal.pone.0040135
worklist	10.1186/1471-2172-13-61)	10.1186/1471-2172-13-61
worklist	10.1371/journal.pone.0034947)	10.1371/journal.pone.0034947
worklist	10.3762/bjoc.8.130)	10.3762/bjoc.8.130
worklist	10.3762/bjoc.8.204)	10.3762/bjoc.8.204
worklist	10.1186/1471-2180-12-24)	10.1186/1471-2180-12-24
worklist	10.1371/journal.pone.0047642)	10.1371/journal.pone.0047642
worklist	10.1371/journal.pone.0050995)	10.1371/journal.pone.0050995
worklist	10.1371/journal.pone.0047047)	10.1371/journal.pone.0047047
worklist	10.1371/journal.pone.0033639)	10.1371/journal.pone.0033639
worklist	10.1371/journal.pone.0050263)	10.1371/journal.pone.0050263
worklist	10.1371/journal.pone.0040125)	10.1371/journal.pone.0040125
worklist	10.1371/journal.ppat.1002891)	10.1371/journal.ppat.1002891
worklist	10.1371/journal.pone.0031498)	10.1371/journal.pone.0031498
worklist	10.1371/journal.pone.0044351)	10.1371/journal.pone.0044351
worklist	10.7150/ijms.5037)	10.7150/ijms.5037
worklist	10.1371/journal.pone.0085515)	10.1371/journal.pone.0085515
worklist	10.1371/journal.pone.0058709)	10.1371/journal.pone.0058709
worklist	10.1371/journal.pone.0076981)	10.1371/journal.pone.0076981
worklist	10.1371/journal.ppat.1003425)	10.1371/journal.ppat.1003425
worklist	10.1371/journal.pone.0059255)	10.1371/journal.pone.0059255
worklist	10.1186/1471-2180-13-212)	10.1186/1471-2180-13-212
worklist	10.1371/journal.pone.0064010)	10.1371/journal.pone.0064010
worklist	10.1007/s00726-012-1388-6)	10.1007/s00726-012-1388-6
worklist	10.1371/journal.pone.0061614)	10.1371/journal.pone.0061614
worklist	10.1371/journal.pone.0053491)	10.1371/journal.pone.0053491
worklist	10.1186/1471-2180-13-87)	10.1186/1471-2180-13-87
worklist	10.1371/journal.pone.0057991)	10.1371/journal.pone.0057991
worklist	10.1371/journal.pone.0067597)	10.1371/journal.pone.0067597
worklist	10.1371/journal.pone.0066084)	10.1371/journal.pone.0066084
worklist	10.1371/journal.pone.0082081)	10.1371/journal.pone.0082081
worklist	10.1371/journal.pcbi.1003212)	10.1371/journal.pcbi.1003212
worklist	10.1371/journal.pone.0070484)	10.1371/journal.pone.0070484
worklist	10.1371/journal.pone.0083044)	10.1371/journal.pone.0083044
worklist	10.1371/journal.pone.0080025)	10.1371/journal.pone.0080025
worklist	10.1371/journal.pone.0077031)	10.1371/journal.pone.0077031
worklist	10.1371/journal.pone.0053326)	10.1371/journal.pone.0053326
worklist	10.1371/journal.pone.0070782)	10.1371/journal.pone.0070782
worklist	10.1371/journal.pone.0059119)	10.1371/journal.pone.0059119
worklist	10.1371/journal.pgen.1003662)	10.1371/journal.pgen.1003662
worklist	10.1371/journal.pone.0067937)	10.1371/journal.pone.0067937
worklist	10.3389/fmicb.2013.00332)	10.3389/fmicb.2013.00332
worklist	10.1371/journal.pone.0062302)	10.1371/journal.pone.0062302
worklist	10.1371/journal.pone.0056081)	10.1371/journal.pone.0056081
worklist	10.1186/2191-0855-3-35)	10.1186/2191-0855-3-35
worklist	10.3892/ol.2012.1042)	10.3892/ol.2012.1042
worklist	10.1371/journal.pone.0058997)	10.1371/journal.pone.0058997
worklist	10.1371/journal.pntd.0002307)	10.1371/journal.pntd.0002307
worklist	10.1371/journal.pone.0061964)	10.1371/journal.pone.0061964
worklist	10.1371/journal.pone.0060462)	10.1371/journal.pone.0060462
worklist	10.1371/journal.pone.0071687)	10.1371/journal.pone.0071687
worklist	10.1371/journal.pone.0072923)	10.1371/journal.pone.0072923
worklist	10.5423/ppj.oa.02.2014.0011)	10.5423/ppj.oa.02.2014.0011
worklist	10.1371/journal.ppat.1004152)	10.1371/journal.ppat.1004152
worklist	10.7150/ijbs.9859)	10.7150/ijbs.9859
worklist	10.1371/journal.pone.0105441)	10.1371/journal.pone.0105441
worklist	10.1371/journal.pone.0091007)	10.1371/journal.pone.0091007
worklist	10.1371/journal.pone.0090397)	10.1371/journal.pone.0090397
worklist	10.1371/journal.pone.0102577)	10.1371/journal.pone.0102577
worklist	10.1371/journal.pone.0087730)	10.1371/journal.pone.0087730
worklist	10.1371/journal.pone.0097539)	10.1371/journal.pone.0097539
worklist	10.1371/journal.pone.0093216)	10.1371/journal.pone.0093216
worklist	10.1038/ncomms4067)	10.1038/ncomms4067
worklist	10.1371/journal.pone.0086364)	10.1371/journal.pone.0086364
worklist	10.1371/journal.pone.0086339)	10.1371/journal.pone.0086339
worklist	10.1371/journal.pone.0101742)	10.1371/journal.pone.0101742
worklist	10.1186/1471-2180-14-140)	10.1186/1471-2180-14-140
worklist	10.1186/s12866-014-0226-2)	10.1186/s12866-014-0226-2
worklist	10.1371/journal.pone.0105549)	10.1371/journal.pone.0105549
worklist	10.1371/journal.pone.0095737)	10.1371/journal.pone.0095737
worklist	10.1371/journal.pone.0095939)	10.1371/journal.pone.0095939
worklist	10.1371/journal.ppat.1004071)	10.1371/journal.ppat.1004071
worklist	10.1371/journal.pone.0098935)	10.1371/journal.pone.0098935
worklist	10.1371/journal.pone.0106543)	10.1371/journal.pone.0106543
worklist	10.1371/journal.pone.0110221)	10.1371/journal.pone.0110221
worklist	10.1371/journal.pone.0162537)	10.1371/journal.pone.0162537
worklist	10.1371/journal.pone.0114453)	10.1371/journal.pone.0114453
worklist	10.1371/journal.pone.0116259)	10.1371/journal.pone.0116259
worklist	10.1186/s13568-014-0078-z)	10.1186/s13568-014-0078-z
worklist	10.1371/journal.pone.0114605)	10.1371/journal.pone.0114605
worklist	10.1371/journal.pone.0124210)	10.1371/journal.pone.0124210
worklist	10.1371/journal.pone.0117394)	10.1371/journal.pone.0117394
worklist	10.1371/journal.pone.0137414)	10.1371/journal.pone.0137414
worklist	10.1038/srep13412)	10.1038/srep13412
worklist	10.1371/journal.pone.0126390)	10.1371/journal.pone.0126390
worklist	10.1038/srep11951)	10.1038/srep11951
worklist	10.3389/fmicb.2015.00876)	10.3389/fmicb.2015.00876
worklist	10.1371/journal.pone.0144611)	10.1371/journal.pone.0144611
worklist	10.1038/srep17260)	10.1038/srep17260
worklist	10.1371/journal.pcbi.1004074)	10.1371/journal.pcbi.1004074
worklist	10.1038/srep09388)	10.1038/srep09388
worklist	10.1371/journal.ppat.1005159)	10.1371/journal.ppat.1005159
worklist	10.1371/journal.pone.0138911)	10.1371/journal.pone.0138911
worklist	10.1038/srep09216)	10.1038/srep09216
worklist	10.1371/journal.pone.0128532)	10.1371/journal.pone.0128532
worklist	10.1007/s10989-014-9423-y)	10.1007/s10989-014-9423-y
worklist	10.1371/journal.pone.0140377)	10.1371/journal.pone.0140377
worklist	10.1038/srep09761)	10.1038/srep09761
worklist	10.1038/srep12048)	10.1038/srep12048
worklist	10.1371/journal.pone.0117913)	10.1371/journal.pone.0117913
worklist	10.1038/srep18355)	10.1038/srep18355
worklist	10.1038/srep09657)	10.1038/srep09657
worklist	10.1371/journal.pone.0116379)	10.1371/journal.pone.0116379
worklist	10.1186/s12934-015-0302-9)	10.1186/s12934-015-0302-9
worklist	10.1371/journal.pone.0142451)	10.1371/journal.pone.0142451
worklist	10.1038/srep10558)	10.1038/srep10558
worklist	10.1371/journal.pone.0128576)	10.1371/journal.pone.0128576
worklist	10.1371/journal.pone.0119525)	10.1371/journal.pone.0119525
worklist	10.1186/s12866-015-0473-x)	10.1186/s12866-015-0473-x
worklist	10.1038/srep09127)	10.1038/srep09127
worklist	10.1371/journal.pone.0132701)	10.1371/journal.pone.0132701
worklist	10.1038/srep15963)	10.1038/srep15963
worklist	10.1186/s13071-014-0625-0)	10.1186/s13071-014-0625-0
worklist	10.1186/s13071-015-0669-9)	10.1186/s13071-015-0669-9
worklist	10.1186/s13071-015-1176-8)	10.1186/s13071-015-1176-8
worklist	10.1038/srep11082)	10.1038/srep11082
worklist	10.1371/journal.pone.0139578)	10.1371/journal.pone.0139578
worklist	10.1038/srep20832)	10.1038/srep20832
worklist	10.1021/acs.langmuir.6b03477)	10.1021/acs.langmuir.6b03477
worklist	10.1371/journal.pone.0161573)	10.1371/journal.pone.0161573
worklist	10.1186/s12866-016-0799-z)	10.1186/s12866-016-0799-z
worklist	10.3389/fmicb.2016.02006)	10.3389/fmicb.2016.02006
worklist	10.3389/fcell.2016.00039)	10.3389/fcell.2016.00039
worklist	10.1038/srep26077)	10.1038/srep26077
worklist	10.3389/fmicb.2016.01682)	10.3389/fmicb.2016.01682
worklist	10.3389/fimmu.2016.00664)	10.3389/fimmu.2016.00664
worklist	10.1038/srep21385)	10.1038/srep21385
worklist	10.1371/journal.pone.0135961)	10.1371/journal.pone.0135961
worklist	10.1038/srep24000)	10.1038/srep24000
worklist	10.1371/journal.pone.0149729)	10.1371/journal.pone.0149729
worklist	10.1186/s40409-016-0070-y)	10.1186/s40409-016-0070-y
worklist	10.3389/fmicb.2016.01844)	10.3389/fmicb.2016.01844
worklist	10.1371/journal.pone.0150196)	10.1371/journal.pone.0150196
worklist	10.1007/s10989-015-9494-4)	10.1007/s10989-015-9494-4
worklist	10.1371/journal.pone.0155304)	10.1371/journal.pone.0155304
worklist	10.1007/s12539-016-0163-x)	10.1007/s12539-016-0163-x
worklist	10.3389/fmicb.2016.01801)	10.3389/fmicb.2016.01801
worklist	10.1371/journal.pone.0162007)	10.1371/journal.pone.0162007
worklist	10.1038/srep20823)	10.1038/srep20823
worklist	10.1038/srep27258)	10.1038/srep27258
worklist	10.1186/s13071-016-1360-5)	10.1186/s13071-016-1360-5
worklist	10.18632/oncotarget.6794)	10.18632/oncotarget.6794
worklist	10.1371/journal.pone.0151694)	10.1371/journal.pone.0151694
worklist	10.1038/srep35019)	10.1038/srep35019
worklist	10.1371/journal.pone.0159423)	10.1371/journal.pone.0159423
worklist	10.1371/journal.pone.0167953)	10.1371/journal.pone.0167953
worklist	10.3389/fmicb.2016.01140)	10.3389/fmicb.2016.01140
worklist	10.1007/s00253-016-7400-4)	10.1007/s00253-016-7400-4
worklist	10.1038/srep35465)	10.1038/srep35465
worklist	10.1371/journal.pone.0151820)	10.1371/journal.pone.0151820
worklist	10.1038/srep29145)	10.1038/srep29145
worklist	10.3389/fmicb.2016.01484)	10.3389/fmicb.2016.01484
worklist	10.1371/journal.pone.0151639)	10.1371/journal.pone.0151639
worklist	10.1038/srep32121)	10.1038/srep32121
worklist	10.1038/srep24684)	10.1038/srep24684
worklist	10.1038/srep22875)	10.1038/srep22875
worklist	10.3389/fcell.2016.00086)	10.3389/fcell.2016.00086
worklist	10.3389/fmicb.2016.01115)	10.3389/fmicb.2016.01115
worklist	10.1186/s12866-016-0828-y)	10.1186/s12866-016-0828-y
worklist	10.1038/srep27394)	10.1038/srep27394
worklist	10.1038/srep22008)	10.1038/srep22008
worklist	10.1186/s13568-016-0295-8)	10.1186/s13568-016-0295-8
worklist	10.1371/journal.pone.0176088)	10.1371/journal.pone.0176088
worklist	10.1038/srep46541)	10.1038/srep46541
worklist	10.1038/s41598-017-01698-0)	10.1038/s41598-017-01698-0
worklist	10.1186/s12941-017-0193-1)	10.1186/s12941-017-0193-1
worklist	10.1371/journal.pone.0186442)	10.1371/journal.pone.0186442
worklist	10.3389/fmicb.2017.00775)	10.3389/fmicb.2017.00775
worklist	10.1038/srep40228)	10.1038/srep40228
worklist	10.3389/fmicb.2017.00051)	10.3389/fmicb.2017.00051
worklist	10.3389/fmicb.2017.00628)	10.3389/fmicb.2017.00628
worklist	10.3389/fchem.2017.00024)	10.3389/fchem.2017.00024
worklist	10.3389/fmicb.2017.00123)	10.3389/fmicb.2017.00123
worklist	10.1186/s40409-017-0094-y)	10.1186/s40409-017-0094-y
worklist	10.1038/srep44278)	10.1038/srep44278
worklist	10.1039/c7sc01599b)	10.1039/c7sc01599b
worklist	10.3389/fmicb.2017.00994)	10.3389/fmicb.2017.00994
worklist	10.3892/mmr.2017.7418)	10.3892/mmr.2017.7418
worklist	10.1038/s41598-017-01474-0)	10.1038/s41598-017-01474-0
worklist	10.1186/s40409-017-0119-6)	10.1186/s40409-017-0119-6
worklist	10.1186/s40409-017-0130-y)	10.1186/s40409-017-0130-y
worklist	10.1186/s13568-017-0430-1)	10.1186/s13568-017-0430-1
worklist	10.1038/s41598-017-16784-6)	10.1038/s41598-017-16784-6
worklist	10.1038/srep39925)	10.1038/srep39925
worklist	10.1038/s41598-017-10839-4)	10.1038/s41598-017-10839-4
worklist	10.3389/fchem.2017.00001)	10.3389/fchem.2017.00001
worklist	10.3389/fmicb.2017.00761)	10.3389/fmicb.2017.00761
worklist	10.3389/fmicb.2017.00544)	10.3389/fmicb.2017.00544
worklist	10.1038/s41467-017-00419-5)	10.1038/s41467-017-00419-5
worklist	10.1038/srep43384)	10.1038/srep43384
worklist	10.1038/srep43610)	10.1038/srep43610
worklist	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
worklist	10.1038/srep45282)	10.1038/srep45282
worklist	10.1038/s41598-017-07440-0)	10.1038/s41598-017-07440-0
worklist	10.1007/s00726-017-2449-7)	10.1007/s00726-017-2449-7
worklist	10.1007/s00726-017-2473-7)	10.1007/s00726-017-2473-7
worklist	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
worklist	10.1038/s41522-017-0042-1)	10.1038/s41522-017-0042-1
worklist	10.1371/journal.pone.0169678)	10.1371/journal.pone.0169678
worklist	10.1186/s13568-017-0497-8)	10.1186/s13568-017-0497-8
worklist	10.1038/s41598-017-11832-7)	10.1038/s41598-017-11832-7
worklist	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
worklist	10.1186/s13568-016-0315-8)	10.1186/s13568-016-0315-8
worklist	10.1371/journal.pone.0174024)	10.1371/journal.pone.0174024
worklist	10.1038/s41598-017-13685-6)	10.1038/s41598-017-13685-6
worklist	10.1371/journal.pone.0178785)	10.1371/journal.pone.0178785
worklist	10.1038/srep42994)	10.1038/srep42994
worklist	10.1371/journal.pone.0170821)	10.1371/journal.pone.0170821
worklist	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
worklist	10.1186/s13071-017-2397-9)	10.1186/s13071-017-2397-9
worklist	10.1038/srep41772)	10.1038/srep41772
worklist	10.1371/journal.pone.0173783)	10.1371/journal.pone.0173783
worklist	10.1371/journal.pone.0187914)	10.1371/journal.pone.0187914
worklist	10.3389/fmicb.2017.00273)	10.3389/fmicb.2017.00273
worklist	10.1038/srep40854)	10.1038/srep40854
worklist	10.1038/s41598-017-07331-4)	10.1038/s41598-017-07331-4
worklist	10.1038/s41598-017-03664-2)	10.1038/s41598-017-03664-2
worklist	10.1186/s12866-017-0959-9)	10.1186/s12866-017-0959-9
worklist	10.1038/s41598-017-04274-8)	10.1038/s41598-017-04274-8
worklist	10.1038/s41598-017-15436-z)	10.1038/s41598-017-15436-z
worklist	10.1038/hdy.2016.117)	10.1038/hdy.2016.117
worklist	10.1017/s0031182017000506)	10.1017/s0031182017000506
worklist	10.1038/s41598-018-20002-2)	10.1038/s41598-018-20002-2
worklist	10.1038/s41598-018-19434-7)	10.1038/s41598-018-19434-7
worklist	10.1371/journal.pone.0190778)	10.1371/journal.pone.0190778
worklist	10.7150/thno.21425)	10.7150/thno.21425
worklist	10.1039/c8cc05790g)	10.1039/c8cc05790g
worklist	10.3389/fmicb.2018.02846)	10.3389/fmicb.2018.02846
worklist	10.1038/s41598-018-27225-3)	10.1038/s41598-018-27225-3
worklist	10.1371/journal.pone.0205727)	10.1371/journal.pone.0205727
worklist	10.3389/fmicb.2018.01440)	10.3389/fmicb.2018.01440
worklist	10.7150/ijbs.23419)	10.7150/ijbs.23419
worklist	10.1371/journal.pone.0205509)	10.1371/journal.pone.0205509
worklist	10.1038/s41598-018-27417-x)	10.1038/s41598-018-27417-x
worklist	10.3389/fchem.2018.00394)	10.3389/fchem.2018.00394
worklist	10.3389/fcimb.2018.00354)	10.3389/fcimb.2018.00354
worklist	10.3389/fmicb.2018.02249)	10.3389/fmicb.2018.02249
worklist	10.1371/journal.pone.0197742)	10.1371/journal.pone.0197742
worklist	10.3389/fmicb.2018.02153)	10.3389/fmicb.2018.02153
worklist	10.3389/fmicb.2018.02600)	10.3389/fmicb.2018.02600
worklist	10.3389/fmicb.2018.00320)	10.3389/fmicb.2018.00320
worklist	10.1038/s41598-018-19669-4)	10.1038/s41598-018-19669-4
worklist	10.1038/s41598-018-34684-1)	10.1038/s41598-018-34684-1
worklist	10.1038/s41564-018-0110-1)	10.1038/s41564-018-0110-1
worklist	10.3892/etm.2017.5631)	10.3892/etm.2017.5631
worklist	10.1038/s41598-018-29826-4)	10.1038/s41598-018-29826-4
worklist	10.1371/journal.pone.0203451)	10.1371/journal.pone.0203451
worklist	10.1038/s41598-018-20912-1)	10.1038/s41598-018-20912-1
worklist	10.1038/s41598-018-29444-0)	10.1038/s41598-018-29444-0
worklist	10.1371/journal.pone.0201668)	10.1371/journal.pone.0201668
worklist	10.1038/s41467-018-05781-6)	10.1038/s41467-018-05781-6
worklist	10.1038/s41598-018-29566-5)	10.1038/s41598-018-29566-5
worklist	10.3389/fmicb.2018.01159)	10.3389/fmicb.2018.01159
worklist	10.1038/s41598-018-32947-5)	10.1038/s41598-018-32947-5
worklist	10.1186/s13568-018-0710-4)	10.1186/s13568-018-0710-4
worklist	10.1038/s41598-018-27231-5)	10.1038/s41598-018-27231-5
worklist	10.1371/journal.pone.0201571)	10.1371/journal.pone.0201571
worklist	10.3389/fchem.2018.00359)	10.3389/fchem.2018.00359
worklist	10.3389/fchem.2018.00309)	10.3389/fchem.2018.00309
worklist	10.1038/s41598-018-33289-y)	10.1038/s41598-018-33289-y
worklist	10.1371/journal.pone.0196295)	10.1371/journal.pone.0196295
worklist	10.1038/s41467-018-03746-3)	10.1038/s41467-018-03746-3
worklist	10.3389/fmicb.2018.00667)	10.3389/fmicb.2018.00667
worklist	10.1038/s41598-018-35530-0)	10.1038/s41598-018-35530-0
worklist	10.3389/fmicb.2018.01655)	10.3389/fmicb.2018.01655
worklist	10.1371/journal.pone.0206578)	10.1371/journal.pone.0206578
worklist	10.3762/bjoc.14.144)	10.3762/bjoc.14.144
worklist	10.3389/fmicb.2018.00393)	10.3389/fmicb.2018.00393
worklist	10.3389/fmicb.2018.00541)	10.3389/fmicb.2018.00541
worklist	10.1038/s41598-018-32981-3)	10.1038/s41598-018-32981-3
worklist	10.1186/s12866-018-1190-z)	10.1186/s12866-018-1190-z
worklist	10.1007/s00726-018-2575-x)	10.1007/s00726-018-2575-x
worklist	10.1371/journal.pone.0212447)	10.1371/journal.pone.0212447
worklist	10.1039/c9md00031c)	10.1039/c9md00031c
worklist	10.1371/journal.ppat.1008082)	10.1371/journal.ppat.1008082
