paper_id,run_base,lane,terminal_status,result_status,result_category,result_reason_code,refined_status,refined_category,refined_reason_code,recommended_next_action,attempt_count,worker_infra_retry_count,worker_infra_retry_exhausted,gap_codes,worker_infra_reason_codes,lane_generated_at,lane_summary
doi__10.3389_fmicb.2020.598789,next100_10lane_20260506T153312Z,7,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1_with_infra_retry,accepted_after_rework_with_infra_noise,strict_gates_passed_after_single_rework_with_infra_retry,sample_audit_plus_infra_log_check,1,1,False,,,2026-05-06T22:29:40Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane07_latest.json
doi__10.3389_fmicb.2021.624465,next100_10lane_20260506T153312Z,7,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,figure_quantitation_not_exported_as_tables;supplementary_landing_bins_are_html,,2026-05-06T22:29:40Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane07_latest.json
doi__10.3389_fmicb.2021.632008,next100_10lane_20260506T153312Z,7,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T22:29:40Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane07_latest.json
doi__10.3389_fmicb.2021.662462,next100_10lane_20260506T153312Z,7,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T22:29:40Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane07_latest.json
doi__10.3389_fmicb.2021.663151,next100_10lane_20260506T153312Z,7,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T22:29:40Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane07_latest.json
doi__10.3389_fmicb.2021.678330,next100_10lane_20260506T153312Z,7,blocked_after_best_effort,blocked_figure_chart_value_gap,blocked_source_gap,figure_or_chart_exact_value_unrecoverable,blocked_source_gap_figure_chart_exact_value,blocked_source_gap,figure_or_chart_exact_value_unrecoverable,retry_only_with_digitization_or_external_source,1,0,False,figure_only_or_conflicting_database_values_not_publication_grade;obtainable_only_source_gap_documented,,2026-05-06T22:29:40Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane07_latest.json
doi__10.3389_fmicb.2021.682437,next100_10lane_20260506T153312Z,7,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T22:29:40Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane07_latest.json
doi__10.3389_fmicb.2021.684591,next100_10lane_20260506T153312Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1_with_infra_retry,accepted_after_rework_with_infra_noise,strict_gates_passed_after_single_rework_with_infra_retry,sample_audit_plus_infra_log_check,1,3,False,,,2026-05-06T23:26:02Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane08_latest.json
doi__10.3389_fmicb.2021.684650,next100_10lane_20260506T153312Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1_with_infra_retry,accepted_after_rework_with_infra_noise,strict_gates_passed_after_single_rework_with_infra_retry,sample_audit_plus_infra_log_check,1,1,False,,,2026-05-06T23:26:02Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane08_latest.json
doi__10.3389_fmicb.2021.693117,next100_10lane_20260506T153312Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T23:26:02Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane08_latest.json
doi__10.3389_fmicb.2021.693725,next100_10lane_20260506T153312Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1_with_infra_retry,accepted_after_rework_with_infra_noise,strict_gates_passed_after_single_rework_with_infra_retry,sample_audit_plus_infra_log_check,1,2,False,figure3_non_2v_exact_cc50_values_not_text_recoverable;supplementary_table3_brevibacillin_mic_grid_partially_text_recovered,,2026-05-06T23:26:02Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane08_latest.json
doi__10.3389_fmicb.2021.708904,next100_10lane_20260506T153312Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T23:26:02Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane08_latest.json
doi__10.3389_fmicb.2021.715246,next100_10lane_20260506T153312Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T23:26:02Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane08_latest.json
doi__10.3389_fmicb.2021.720381,next100_10lane_20260506T153312Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T23:26:02Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane08_latest.json
doi__10.3389_fmicb.2021.725526,next100_10lane_20260506T153312Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T23:26:02Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane08_latest.json
doi__10.3389_fmicb.2021.729026,next100_10lane_20260506T153312Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1_with_infra_retry,accepted_after_rework_with_infra_noise,strict_gates_passed_after_single_rework_with_infra_retry,sample_audit_plus_infra_log_check,1,1,False,,,2026-05-06T23:26:02Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane08_latest.json
doi__10.3389_fmicb.2021.732771,next100_10lane_20260506T153312Z,8,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T23:26:02Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane08_latest.json
doi__10.3389_fmicb.2021.733441,next100_10lane_20260506T153312Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1_with_infra_retry,accepted_after_rework_with_infra_noise,strict_gates_passed_after_single_rework_with_infra_retry,sample_audit_plus_infra_log_check,1,5,False,,,2026-05-06T21:56:01Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane09_latest.json
doi__10.3389_fmicb.2021.746006,next100_10lane_20260506T153312Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T21:56:01Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane09_latest.json
doi__10.3389_fmicb.2021.747760,next100_10lane_20260506T153312Z,9,blocked_after_best_effort,blocked_missing_external_supplement,blocked_source_gap,missing_external_supplement,blocked_source_gap_missing_external_supplement,blocked_source_gap,missing_external_supplement,retry_only_after_source_staging,1,0,False,obtainable_only_source_gap_documented,,2026-05-06T21:56:01Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane09_latest.json
doi__10.3389_fmicb.2021.772038,next100_10lane_20260506T153312Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T21:56:01Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane09_latest.json
doi__10.3389_fmicb.2021.773076,next100_10lane_20260506T153312Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T21:56:01Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane09_latest.json
doi__10.3389_fmicb.2021.779315,next100_10lane_20260506T153312Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T21:56:01Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane09_latest.json
doi__10.3389_fmicb.2021.794631,next100_10lane_20260506T153312Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T21:56:01Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane09_latest.json
doi__10.3389_fmicb.2021.815980,next100_10lane_20260506T153312Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T21:56:01Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane09_latest.json
doi__10.3389_fmicb.2022.1029366,next100_10lane_20260506T153312Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T21:56:01Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane09_latest.json
doi__10.3389_fmicb.2022.1045984,next100_10lane_20260506T153312Z,9,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T21:56:01Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane09_latest.json
doi__10.3389_fmicb.2022.1074359,next100_10lane_20260506T153312Z,10,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1_with_infra_retry,accepted_after_rework_with_infra_noise,strict_gates_passed_after_single_rework_with_infra_retry,sample_audit_plus_infra_log_check,1,4,False,,,2026-05-06T22:53:19Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane10_latest.json
doi__10.3389_fmicb.2022.806654,next100_10lane_20260506T153312Z,10,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1_with_infra_retry,accepted_after_rework_with_infra_noise,strict_gates_passed_after_single_rework_with_infra_retry,sample_audit_plus_infra_log_check,1,1,False,,,2026-05-06T22:53:19Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane10_latest.json
doi__10.3389_fmicb.2022.862834,next100_10lane_20260506T153312Z,10,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T22:53:19Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane10_latest.json
doi__10.3389_fmicb.2022.864374,next100_10lane_20260506T153312Z,10,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T22:53:19Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane10_latest.json
doi__10.3389_fmicb.2022.888525,next100_10lane_20260506T153312Z,10,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T22:53:19Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane10_latest.json
doi__10.3389_fmicb.2022.963292,next100_10lane_20260506T153312Z,10,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T22:53:19Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane10_latest.json
doi__10.3389_fmicb.2022.965621,next100_10lane_20260506T153312Z,10,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1_with_infra_retry,accepted_after_rework_with_infra_noise,strict_gates_passed_after_single_rework_with_infra_retry,sample_audit_plus_infra_log_check,1,1,False,figure_only_exact_cytotoxicity_values_not_text_recoverable;requested_table3_not_present_in_local_article_or_docx,,2026-05-06T22:53:19Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane10_latest.json
doi__10.3389_fmicb.2022.971503,next100_10lane_20260506T153312Z,10,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T22:53:19Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane10_latest.json
doi__10.3389_fmicb.2023.1102789,next100_10lane_20260506T153312Z,10,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-06T22:53:19Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane10_latest.json
doi__10.3389_fmicb.2023.1201505,next100_10lane_20260506T153312Z,10,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,exact_figure_panel_values_not_locally_digitized;supplementary_assets_are_html_landing_pages_no_structured_tables,,2026-05-06T22:53:19Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260506T153312Z_lane10_latest.json
doi__10.3389_fmicb.2023.1207367,next100_10lane_20260507T144551Z,1,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-07T18:37:25Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260507T144551Z_lane01_latest.json
doi__10.3389_fmicb.2023.1244325,next100_10lane_20260507T144551Z,1,accepted_after_rework,accepted_after_rework,accepted,strict_gates_passed,accepted_after_rework_attempt1,accepted_after_rework,strict_gates_passed_after_single_rework,sample_audit_only,1,0,False,,,2026-05-07T18:37:25Z,/root/work/抗菌肽/数据库/batch/4-team/reports/true_rework_queue_next100_10lane_20260507T144551Z_lane01_latest.json
